date,exchange_rate
2014-11-07,0.08885
2014-11-08,0.08885
2014-11-09,0.089
2014-11-10,0.0888
2014-11-11,0.0891
2014-11-12,0.08926
2014-11-13,0.08915
2014-11-14,0.09031
2014-11-15,0.09042
2014-11-16,0.09026
2014-11-17,0.08998
2014-11-18,0.09072
2014-11-19,0.0905
2014-11-20,0.09128
2014-11-21,0.0914
2014-11-22,0.09136
2014-11-23,0.09134
2014-11-24,0.09081
2014-11-25,0.09128
2014-11-26,0.09133
2014-11-27,0.09119
2014-11-28,0.0908
2014-11-30,0.09026
2014-12-01,0.09097
2014-12-02,0.08994
2014-12-03,0.0892
2014-12-04,0.08929
2014-12-05,0.08826
2014-12-06,0.08818
2014-12-07,0.08803
2014-12-08,0.08673
2014-12-09,0.08745
2014-12-10,0.0867
2014-12-11,0.08607
2014-12-12,0.08637
2014-12-13,0.08637
2014-12-14,0.08637
2014-12-15,0.08547
2014-12-16,0.08589
2014-12-17,0.08596
2014-12-18,0.08659
2014-12-19,0.08647
2014-12-20,0.08643
2014-12-21,0.08637
2014-12-22,0.08651
2014-12-23,0.08592
2014-12-24,0.08595
2014-12-25,0.08607
2014-12-26,0.08578
2014-12-30,0.08651
2014-12-31,0.08654
2015-01-01,0.08661
2015-01-02,0.08543
2015-01-03,0.08543
2015-01-04,0.08529
2015-01-05,0.08549
2015-01-06,0.08536
2015-01-07,0.08566
2015-01-08,0.08638
2015-01-09,0.0871
2015-01-10,0.0871
2015-01-11,0.08716
2015-01-12,0.0868
2015-01-13,0.08681
2015-01-14,0.08747
2015-01-15,0.08659
2015-01-16,0.08658
2015-01-18,0.08662
2015-01-19,0.08604
2015-01-20,0.08635
2015-01-21,0.08683
2015-01-22,0.08772
2015-01-23,0.08776
2015-01-24,0.08776
2015-01-25,0.08735
2015-01-26,0.08733
2015-01-27,0.08645
2015-01-28,0.08641
2015-01-29,0.08661
2015-01-30,0.08582
2015-01-31,0.08598
2015-02-01,0.08605
2015-02-02,0.087
2015-02-03,0.08797
2015-02-04,0.08723
2015-02-05,0.08876
2015-02-06,0.0871
2015-02-07,0.08687
2015-02-08,0.08703
2015-02-09,0.08634
2015-02-10,0.08565
2015-02-11,0.08464
2015-02-12,0.08543
2015-02-13,0.08585
2015-02-14,0.08579
2015-02-15,0.08593
2015-02-16,0.08587
2015-02-17,0.08571
2015-02-18,0.0863
2015-02-19,0.08574
2015-02-20,0.086
2015-02-21,0.08601
2015-02-22,0.08615
2015-02-23,0.08604
2015-02-24,0.08716
2015-02-25,0.0874
2015-02-26,0.08673
2015-02-27,0.08587
2015-02-28,0.08579
2015-03-01,0.08582
2015-03-02,0.08499
2015-03-03,0.0851
2015-03-04,0.08485
2015-03-05,0.0845
2015-03-06,0.08313
2015-03-07,0.08313
2015-03-08,0.08311
2015-03-09,0.0827
2015-03-10,0.08097
2015-03-11,0.08162
2015-03-12,0.0815
2015-03-13,0.08018
2015-03-14,0.08018
2015-03-15,0.08029
2015-03-16,0.08072
2015-03-17,0.08105
2015-03-18,0.08271
2015-03-19,0.08132
2015-03-20,0.08333
2015-03-21,0.08331
2015-03-22,0.08309
2015-03-23,0.08413
2015-03-24,0.08468
2015-03-25,0.08442
2015-03-26,0.08335
2015-03-27,0.08309
2015-03-28,0.0834
2015-03-29,0.08324
2015-03-30,0.08238
2015-03-31,0.08247
2015-04-01,0.08342
2015-04-02,0.08366
2015-04-03,0.08481
2015-04-04,0.08486
2015-04-05,0.08501
2015-04-06,0.08475
2015-04-07,0.08424
2015-04-08,0.08468
2015-04-09,0.08383
2015-04-10,0.08346
2015-04-11,0.0834
2015-04-12,0.08348
2015-04-13,0.08246
2015-04-14,0.08338
2015-04-15,0.08295
2015-04-16,0.08373
2015-04-17,0.08297
2015-04-19,0.08301
2015-04-20,0.08241
2015-04-21,0.08254
2015-04-22,0.08186
2015-04-23,0.08234
2015-04-24,0.08263
2015-04-26,0.08252
2015-04-27,0.0834
2015-04-28,0.08434
2015-04-29,0.0848
2015-04-30,0.08414
2015-05-01,0.08294
2015-05-03,0.08305
2015-05-04,0.08296
2015-05-05,0.08348
2015-05-06,0.08326
2015-05-07,0.08323
2015-05-08,0.08384
2015-05-10,0.08396
2015-05-11,0.08277
2015-05-12,0.0831
2015-05-13,0.08422
2015-05-14,0.08483
2015-05-15,0.08494
2015-05-17,0.08501
2015-05-18,0.08417
2015-05-19,0.08406
2015-05-20,0.08442
2015-05-21,0.08446
2015-05-22,0.08417
2015-05-23,0.08435
2015-05-24,0.08402
2015-05-25,0.0839
2015-05-26,0.08283
2015-05-27,0.08314
2015-05-28,0.08249
2015-05-29,0.08238
2015-05-30,0.08235
2015-05-31,0.08231
2015-06-01,0.08156
2015-06-02,0.08208
2015-06-03,0.08131
2015-06-04,0.08083
2015-06-05,0.07965
2015-06-07,0.07938
2015-06-08,0.08015
2015-06-09,0.08056
2015-06-10,0.08121
2015-06-11,0.08099
2015-06-12,0.08087
2015-06-14,0.08062
2015-06-15,0.08063
2015-06-16,0.08092
2015-06-17,0.08146
2015-06-18,0.08171
2015-06-19,0.08237
2015-06-20,0.08229
2015-06-21,0.08233
2015-06-22,0.08266
2015-06-23,0.08223
2015-06-24,0.08233
2015-06-25,0.08263
2015-06-26,0.08207
2015-06-28,0.08114
2015-06-29,0.08165
2015-06-30,0.08217
2015-07-01,0.08164
2015-07-02,0.08172
2015-07-03,0.08145
2015-07-05,0.08064
2015-07-06,0.08075
2015-07-07,0.08038
2015-07-08,0.07957
2015-07-09,0.08015
2015-07-10,0.0804
2015-07-12,0.08023
2015-07-13,0.08035
2015-07-14,0.08114
2015-07-15,0.08062
2015-07-16,0.08076
2015-07-17,0.08094
2015-07-18,0.08096
2015-07-19,0.08092
2015-07-20,0.08046
2015-07-21,0.08117
2015-07-22,0.08069
2015-07-23,0.08037
2015-07-24,0.07952
2015-07-26,0.07932
2015-07-27,0.07917
2015-07-28,0.07967
2015-07-29,0.07979
2015-07-30,0.07878
2015-07-31,0.0792
2015-08-02,0.07891
2015-08-03,0.07888
2015-08-04,0.07856
2015-08-05,0.07829
2015-08-06,0.07862
2015-08-07,0.0793
2015-08-09,0.0792
2015-08-10,0.07912
2015-08-11,0.07826
2015-08-12,0.07845
2015-08-13,0.0781
2015-08-14,0.07806
2015-08-16,0.07802
2015-08-17,0.07752
2015-08-18,0.07754
2015-08-19,0.07764
2015-08-20,0.07736
2015-08-21,0.07718
2015-08-22,0.07722
2015-08-23,0.0732
2015-08-24,0.07564
2015-08-25,0.07603
2015-08-26,0.07621
2015-08-27,0.07617
2015-08-28,0.07514
2015-08-29,0.07514
2015-08-30,0.0752
2015-08-31,0.07537
2015-09-01,0.07459
2015-09-02,0.07448
2015-09-03,0.07375
2015-09-04,0.0721
2015-09-06,0.07208
2015-09-07,0.07169
2015-09-08,0.07299
2015-09-09,0.0721
2015-09-10,0.07347
2015-09-11,0.0736
2015-09-13,0.0738
2015-09-14,0.07418
2015-09-15,0.07434
2015-09-16,0.07537
2015-09-17,0.07536
2015-09-18,0.07507
2015-09-20,0.07517
2015-09-21,0.07427
2015-09-22,0.07314
2015-09-23,0.07209
2015-09-24,0.07203
2015-09-25,0.07232
2015-09-27,0.07205
2015-09-28,0.07114
2015-09-29,0.07161
2015-09-30,0.07234
2015-10-01,0.07187
2015-10-02,0.07287
2015-10-04,0.0728
2015-10-05,0.07356
2015-10-06,0.07396
2015-10-07,0.07429
2015-10-08,0.07522
2015-10-09,0.07489
2015-10-11,0.07494
2015-10-12,0.07505
2015-10-13,0.0738
2015-10-14,0.0757
2015-10-15,0.07669
2015-10-16,0.07644
2015-10-17,0.07644
2015-10-18,0.07645
2015-10-19,0.07526
2015-10-20,0.07528
2015-10-21,0.07401
2015-10-22,0.07464
2015-10-23,0.07333
2015-10-25,0.07348
2015-10-26,0.0734
2015-10-27,0.07309
2015-10-28,0.07293
2015-10-29,0.072
2015-10-30,0.07237
2015-11-01,0.07251
2015-11-02,0.07261
2015-11-03,0.07268
2015-11-04,0.07172
2015-11-05,0.07198
2015-11-06,0.0705
2015-11-08,0.0705
2015-11-09,0.06999
2015-11-10,0.07018
2015-11-11,0.07068
2015-11-12,0.06996
2015-11-13,0.06946
2015-11-15,0.06948
2015-11-16,0.06979
2015-11-17,0.07009
2015-11-18,0.07065
2015-11-19,0.07137
2015-11-20,0.07213
2015-11-21,0.07179
2015-11-22,0.07159
2015-11-23,0.07102
2015-11-24,0.0714
2015-11-25,0.07081
2015-11-26,0.07003
2015-11-27,0.06948
2015-11-29,0.06956
2015-11-30,0.06938
2015-12-01,0.06928
2015-12-02,0.06964
2015-12-03,0.06967
2015-12-04,0.06996
2015-12-05,0.06996
2015-12-06,0.06971
2015-12-07,0.0689
2015-12-08,0.06845
2015-12-09,0.06712
2015-12-10,0.06494
2015-12-11,0.06281
2015-12-13,0.06559
2015-12-14,0.06623
2015-12-15,0.06723
2015-12-16,0.06698
2015-12-17,0.06575
2015-12-18,0.06628
2015-12-19,0.06633
2015-12-20,0.06631
2015-12-21,0.06631
2015-12-22,0.06604
2015-12-23,0.06579
2015-12-24,0.06548
2015-12-25,0.06556
2015-12-27,0.06556
2015-12-28,0.06543
2015-12-29,0.06546
2015-12-30,0.06432
2015-12-31,0.06468
2016-01-01,0.0647
2016-01-03,0.06467
2016-01-04,0.06433
2016-01-05,0.06397
2016-01-06,0.06309
2016-01-07,0.0622
2016-01-08,0.0614
2016-01-10,0.05822
2016-01-11,0.05967
2016-01-12,0.06007
2016-01-13,0.06037
2016-01-14,0.06086
2016-01-15,0.05941
2016-01-16,0.05941
2016-01-17,0.05933
2016-01-18,0.05933
2016-01-19,0.05962
2016-01-20,0.05976
2016-01-21,0.06049
2016-01-22,0.06073
2016-01-23,0.06084
2016-01-24,0.06088
2016-01-25,0.0605
2016-01-26,0.06109
2016-01-27,0.06086
2016-01-28,0.06183
2016-01-29,0.06301
2016-01-31,0.06308
2016-02-01,0.06288
2016-02-02,0.06165
2016-02-03,0.06276
2016-02-04,0.06309
2016-02-05,0.06256
2016-02-07,0.06242
2016-02-08,0.06198
2016-02-09,0.06226
2016-02-10,0.06289
2016-02-11,0.06318
2016-02-12,0.06312
2016-02-13,0.06312
2016-02-14,0.0631
2016-02-15,0.06366
2016-02-16,0.06337
2016-02-17,0.06468
2016-02-18,0.06486
2016-02-19,0.06495
2016-02-20,0.06489
2016-02-21,0.06499
2016-02-22,0.06588
2016-02-23,0.06567
2016-02-24,0.06402
2016-02-25,0.06425
2016-02-26,0.06162
2016-02-28,0.0619
2016-02-29,0.06294
2016-03-01,0.06419
2016-03-02,0.06435
2016-03-03,0.06409
2016-03-04,0.06514
2016-03-06,0.06527
2016-03-07,0.06563
2016-03-08,0.06489
2016-03-09,0.06579
2016-03-10,0.06501
2016-03-11,0.06573
2016-03-13,0.06567
2016-03-14,0.06444
2016-03-15,0.06276
2016-03-16,0.06393
2016-03-17,0.06604
2016-03-18,0.06556
2016-03-20,0.06562
2016-03-21,0.0657
2016-03-22,0.06583
2016-03-23,0.0652
2016-03-24,0.06476
2016-03-25,0.0649
2016-03-27,0.06472
2016-03-28,0.06476
2016-03-29,0.06582
2016-03-30,0.06709
2016-03-31,0.06819
2016-04-01,0.06813
2016-04-03,0.06802
2016-04-04,0.06774
2016-04-05,0.06632
2016-04-06,0.06634
2016-04-07,0.06557
2016-04-08,0.0672
2016-04-10,0.06695
2016-04-11,0.06778
2016-04-12,0.06807
2016-04-13,0.06859
2016-04-14,0.06884
2016-04-15,0.06859
2016-04-18,0.06905
2016-04-19,0.07007
2016-04-20,0.07032
2016-04-21,0.0699
2016-04-22,0.06943
2016-04-23,0.06943
2016-04-24,0.0695
2016-04-25,0.06923
2016-04-26,0.06954
2016-04-27,0.06945
2016-04-28,0.07
2016-04-29,0.07023
2016-05-01,0.07052
2016-05-02,0.0701
2016-05-03,0.06837
2016-05-04,0.0668
2016-05-05,0.06685
2016-05-06,0.06705
2016-05-08,0.06744
2016-05-09,0.06592
2016-05-10,0.0662
2016-05-11,0.0665
2016-05-12,0.06655
2016-05-13,0.06516
2016-05-15,0.06464
2016-05-16,0.06391
2016-05-17,0.06406
2016-05-18,0.06299
2016-05-19,0.06335
2016-05-20,0.06363
2016-05-22,0.06398
2016-05-23,0.06376
2016-05-24,0.06392
2016-05-25,0.0639
2016-05-26,0.06448
2016-05-27,0.06389
2016-05-28,0.06389
2016-05-29,0.06375
2016-05-30,0.06325
2016-05-31,0.0637
2016-06-01,0.06411
2016-06-02,0.06425
2016-06-03,0.06634
2016-06-04,0.06609
2016-06-05,0.0662
2016-06-06,0.06708
2016-06-07,0.06709
2016-06-08,0.06785
2016-06-09,0.06754
2016-06-10,0.06561
2016-06-12,0.06565
2016-06-13,0.06604
2016-06-14,0.06527
2016-06-15,0.06567
2016-06-16,0.06528
2016-06-17,0.06618
2016-06-18,0.06617
2016-06-19,0.06649
2016-06-20,0.06735
2016-06-21,0.06784
2016-06-22,0.0687
2016-06-23,0.06964
2016-06-24,0.06634
2016-06-26,0.06592
2016-06-27,0.06485
2016-06-28,0.06596
2016-06-29,0.06766
2016-06-30,0.06784
2016-07-01,0.06871
2016-07-03,0.06849
2016-07-04,0.0686
2016-07-05,0.06786
2016-07-06,0.06785
2016-07-07,0.06766
2016-07-08,0.06916
2016-07-09,0.06858
2016-07-10,0.06875
2016-07-11,0.06923
2016-07-12,0.06976
2016-07-13,0.06905
2016-07-14,0.07017
2016-07-15,0.06865
2016-07-17,0.06956
2016-07-18,0.07023
2016-07-19,0.0698
2016-07-20,0.06988
2016-07-21,0.0703
2016-07-22,0.06964
2016-07-24,0.06989
2016-07-25,0.06968
2016-07-26,0.06967
2016-07-27,0.0702
2016-07-28,0.07076
2016-07-29,0.0718
2016-07-31,0.07207
2016-08-01,0.0719
2016-08-02,0.07158
2016-08-03,0.0718
2016-08-04,0.07297
2016-08-05,0.07326
2016-08-07,0.07297
2016-08-08,0.07361
2016-08-09,0.07459
2016-08-10,0.07519
2016-08-11,0.07467
2016-08-12,0.07401
2016-08-14,0.07427
2016-08-15,0.07526
2016-08-16,0.07455
2016-08-17,0.07483
2016-08-18,0.07495
2016-08-19,0.07413
2016-08-20,0.07413
2016-08-21,0.07429
2016-08-22,0.07368
2016-08-23,0.07157
2016-08-24,0.07057
2016-08-25,0.07029
2016-08-26,0.07047
2016-08-28,0.07008
2016-08-29,0.06947
2016-08-30,0.06907
2016-08-31,0.06806
2016-09-01,0.06853
2016-09-02,0.06906
2016-09-04,0.06905
2016-09-05,0.06954
2016-09-06,0.0715
2016-09-07,0.0714
2016-09-08,0.07079
2016-09-09,0.06951
2016-09-11,0.06938
2016-09-12,0.07027
2016-09-13,0.0693
2016-09-14,0.06984
2016-09-15,0.0704
2016-09-16,0.07014
2016-09-18,0.07014
2016-09-19,0.07142
2016-09-20,0.07195
2016-09-21,0.07372
2016-09-22,0.07339
2016-09-23,0.0732
2016-09-25,0.07282
2016-09-26,0.073
2016-09-27,0.07435
2016-09-28,0.07346
2016-09-29,0.07185
2016-09-30,0.07294
2016-10-02,0.07289
2016-10-03,0.07353
2016-10-04,0.07233
2016-10-05,0.07289
2016-10-06,0.07213
2016-10-07,0.07188
2016-10-09,0.07255
2016-10-10,0.07255
2016-10-11,0.06969
2016-10-12,0.07027
2016-10-13,0.07019
2016-10-14,0.07014
2016-10-16,0.07038
2016-10-17,0.07074
2016-10-18,0.07205
2016-10-19,0.07231
2016-10-20,0.07173
2016-10-21,0.07131
2016-10-23,0.07182
2016-10-24,0.0719
2016-10-25,0.0727
2016-10-26,0.07206
2016-10-27,0.07208
2016-10-28,0.0721
2016-10-30,0.07257
2016-10-31,0.07426
2016-11-01,0.07358
2016-11-02,0.07427
2016-11-03,0.07433
2016-11-04,0.07355
2016-11-06,0.07376
2016-11-07,0.07463
2016-11-08,0.07584
2016-11-09,0.07447
2016-11-10,0.07093
2016-11-11,0.06973
2016-11-13,0.07019
2016-11-14,0.06939
2016-11-15,0.07065
2016-11-16,0.07
2016-11-17,0.06935
2016-11-18,0.06911
2016-11-20,0.06933
2016-11-21,0.07035
2016-11-22,0.07101
2016-11-23,0.07073
2016-11-24,0.07075
2016-11-25,0.07077
2016-11-26,0.07077
2016-11-27,0.07125
2016-11-28,0.07267
2016-11-29,0.07215
2016-11-30,0.0709
2016-12-01,0.07095
2016-12-02,0.07252
2016-12-04,0.07216
2016-12-05,0.07285
2016-12-06,0.07332
2016-12-07,0.07427
2016-12-08,0.07334
2016-12-09,0.07239
2016-12-11,0.07244
2016-12-12,0.07339
2016-12-13,0.07361
2016-12-14,0.0717
2016-12-15,0.07168
2016-12-16,0.07105
2016-12-18,0.07125
2016-12-19,0.07076
2016-12-20,0.07149
2016-12-21,0.07142
2016-12-22,0.07124
2016-12-23,0.07142
2016-12-24,0.07142
2016-12-25,0.07142
2016-12-26,0.07144
2016-12-27,0.07186
2016-12-28,0.07221
2016-12-29,0.0735
2016-12-30,0.07283
2017-01-01,0.07259
2017-01-02,0.07289
2017-01-03,0.07247
2017-01-04,0.07348
2017-01-05,0.07351
2017-01-06,0.07314
2017-01-08,0.07287
2017-01-09,0.07331
2017-01-10,0.07289
2017-01-11,0.07286
2017-01-12,0.07388
2017-01-13,0.07408
2017-01-15,0.07398
2017-01-16,0.07309
2017-01-17,0.07434
2017-01-18,0.07339
2017-01-19,0.0737
2017-01-20,0.07338
2017-01-21,0.07358
2017-01-22,0.07332
2017-01-23,0.0743
2017-01-24,0.07481
2017-01-25,0.0756
2017-01-26,0.07487
2017-01-27,0.0743
2017-01-28,0.07427
2017-01-29,0.07418
2017-01-30,0.07395
2017-01-31,0.07428
2017-02-01,0.07419
2017-02-02,0.07472
2017-02-03,0.07537
2017-02-05,0.07546
2017-02-06,0.07527
2017-02-07,0.07444
2017-02-08,0.07462
2017-02-09,0.0748
2017-02-10,0.07491
2017-02-12,0.07495
2017-02-13,0.07519
2017-02-14,0.0763
2017-02-15,0.07749
2017-02-16,0.07688
2017-02-17,0.07675
2017-02-18,0.07657
2017-02-19,0.07648
2017-02-20,0.07669
2017-02-21,0.07611
2017-02-22,0.0771
2017-02-23,0.07763
2017-02-24,0.07751
2017-02-25,0.07719
2017-02-26,0.07734
2017-02-27,0.07693
2017-02-28,0.07616
2017-03-01,0.07684
2017-03-02,0.07609
2017-03-03,0.07687
2017-03-05,0.07695
2017-03-06,0.07671
2017-03-07,0.07711
2017-03-08,0.0761
2017-03-09,0.07507
2017-03-10,0.07605
2017-03-12,0.0759
2017-03-13,0.0762
2017-03-14,0.07608
2017-03-15,0.07793
2017-03-16,0.0783
2017-03-17,0.07872
2017-03-19,0.07869
2017-03-20,0.07912
2017-03-21,0.0789
2017-03-22,0.07968
2017-03-23,0.08028
2017-03-24,0.08041
2017-03-25,0.08049
2017-03-26,0.08053
2017-03-27,0.07846
2017-03-28,0.07704
2017-03-29,0.07672
2017-03-30,0.07461
2017-03-31,0.07452
2017-04-02,0.07479
2017-04-03,0.07299
2017-04-04,0.07355
2017-04-05,0.07265
2017-04-06,0.07259
2017-04-07,0.07272
2017-04-09,0.07258
2017-04-10,0.07194
2017-04-11,0.07237
2017-04-12,0.0741
2017-04-13,0.0744
2017-04-14,0.07461
2017-04-16,0.07468
2017-04-17,0.07526
2017-04-18,0.07531
2017-04-19,0.07536
2017-04-20,0.07613
2017-04-21,0.0762
2017-04-22,0.0762
2017-04-23,0.07699
2017-04-24,0.07697
2017-04-25,0.07655
2017-04-26,0.07552
2017-04-27,0.07495
2017-04-28,0.07487
2017-04-29,0.07484
2017-04-30,0.07516
2017-05-01,0.07467
2017-05-02,0.07495
2017-05-03,0.0744
2017-05-04,0.07331
2017-05-05,0.07447
2017-05-06,0.07454
2017-05-07,0.07446
2017-05-08,0.07349
2017-05-09,0.07342
2017-05-10,0.07419
2017-05-11,0.07482
2017-05-12,0.07476
2017-05-13,0.0749
2017-05-14,0.0748
2017-05-15,0.07589
2017-05-16,0.07654
2017-05-17,0.07583
2017-05-18,0.07453
2017-05-19,0.07561
2017-05-20,0.07561
2017-05-21,0.07574
2017-05-22,0.07564
2017-05-23,0.07651
2017-05-24,0.0774
2017-05-25,0.07735
2017-05-26,0.07779
2017-05-27,0.07779
2017-05-28,0.07821
2017-05-29,0.07698
2017-05-30,0.07626
2017-05-31,0.07645
2017-06-01,0.07763
2017-06-02,0.07819
2017-06-04,0.07826
2017-06-05,0.07874
2017-06-06,0.07802
2017-06-07,0.07798
2017-06-08,0.07746
2017-06-09,0.07726
2017-06-11,0.07747
2017-06-12,0.07806
2017-06-13,0.07839
2017-06-14,0.07925
2017-06-15,0.07765
2017-06-16,0.07808
2017-06-18,0.07817
2017-06-19,0.07709
2017-06-20,0.07651
2017-06-21,0.07649
2017-06-22,0.07717
2017-06-23,0.07742
2017-06-24,0.07742
2017-06-25,0.07741
2017-06-26,0.0778
2017-06-27,0.07689
2017-06-28,0.07738
2017-06-29,0.07687
2017-06-30,0.07664
2017-07-02,0.0766
2017-07-03,0.0757
2017-07-04,0.07584
2017-07-05,0.07475
2017-07-06,0.0745
2017-07-07,0.07467
2017-07-08,0.07468
2017-07-09,0.07478
2017-07-10,0.07434
2017-07-11,0.07381
2017-07-12,0.07544
2017-07-13,0.0757
2017-07-14,0.07678
2017-07-16,0.07678
2017-07-17,0.07721
2017-07-18,0.07748
2017-07-19,0.07739
2017-07-20,0.07674
2017-07-21,0.07751
2017-07-22,0.07752
2017-07-23,0.07741
2017-07-24,0.07715
2017-07-25,0.07647
2017-07-26,0.07755
2017-07-27,0.0769
2017-07-28,0.07691
2017-07-29,0.07691
2017-07-30,0.07697
2017-07-31,0.07594
2017-08-01,0.07548
2017-08-02,0.0757
2017-08-03,0.07474
2017-08-04,0.07435
2017-08-06,0.07465
2017-08-07,0.07564
2017-08-08,0.07486
2017-08-09,0.07447
2017-08-10,0.07432
2017-08-11,0.07446
2017-08-13,0.07446
2017-08-14,0.07512
2017-08-15,0.07512
2017-08-16,0.07586
2017-08-17,0.07548
2017-08-18,0.07607
2017-08-20,0.07602
2017-08-21,0.07601
2017-08-22,0.07569
2017-08-23,0.07601
2017-08-24,0.07582
2017-08-25,0.07673
2017-08-27,0.07691
2017-08-28,0.07641
2017-08-29,0.07693
2017-08-30,0.0769
2017-08-31,0.07701
2017-09-01,0.07736
2017-09-02,0.07736
2017-09-03,0.0773
2017-09-04,0.07722
2017-09-05,0.07748
2017-09-06,0.07818
2017-09-07,0.0781
2017-09-08,0.07733
2017-09-10,0.07747
2017-09-11,0.07711
2017-09-12,0.07693
2017-09-13,0.07614
2017-09-14,0.07619
2017-09-15,0.07604
2017-09-17,0.0761
2017-09-18,0.07526
2017-09-19,0.07507
2017-09-20,0.0751
2017-09-21,0.0753
2017-09-22,0.07542
2017-09-23,0.07554
2017-09-24,0.07564
2017-09-25,0.07498
2017-09-26,0.0748
2017-09-27,0.07365
2017-09-28,0.07401
2017-09-29,0.07382
2017-10-01,0.07377
2017-10-02,0.07357
2017-10-03,0.07332
2017-10-04,0.0737
2017-10-05,0.07319
2017-10-06,0.07264
2017-10-08,0.07265
2017-10-09,0.07251
2017-10-10,0.07302
2017-10-11,0.07395
2017-10-12,0.07419
2017-10-13,0.07543
2017-10-15,0.07531
2017-10-16,0.07506
2017-10-17,0.07468
2017-10-18,0.07372
2017-10-19,0.07404
2017-10-20,0.07335
2017-10-22,0.07308
2017-10-23,0.073
2017-10-24,0.07274
2017-10-25,0.07114
2017-10-26,0.07025
2017-10-27,0.07114
2017-10-29,0.07089
2017-10-30,0.07114
2017-10-31,0.07081
2017-11-01,0.07114
2017-11-02,0.07153
2017-11-03,0.07038
2017-11-05,0.07035
2017-11-06,0.07094
2017-11-07,0.07032
2017-11-08,0.07067
2017-11-09,0.07028
2017-11-10,0.06969
2017-11-12,0.06966
2017-11-13,0.06911
2017-11-14,0.06964
2017-11-15,0.06944
2017-11-16,0.07062
2017-11-17,0.07158
2017-11-18,0.07158
2017-11-19,0.07146
2017-11-20,0.07121
2017-11-21,0.07158
2017-11-22,0.07237
2017-11-23,0.07212
2017-11-24,0.0707
2017-11-25,0.07209
2017-11-26,0.07119
2017-11-27,0.07273
2017-11-28,0.07319
2017-11-29,0.07319
2017-11-30,0.07287
2017-12-01,0.07302
2017-12-03,0.07271
2017-12-04,0.07406
2017-12-05,0.07438
2017-12-06,0.07398
2017-12-07,0.07289
2017-12-08,0.07326
2017-12-10,0.07318
2017-12-11,0.07351
2017-12-12,0.07321
2017-12-13,0.07435
2017-12-14,0.07407
2017-12-15,0.07611
2017-12-17,0.07635
2017-12-18,0.07856
2017-12-19,0.07867
2017-12-20,0.07838
2017-12-21,0.07843
2017-12-22,0.07947
2017-12-24,0.07937
2017-12-25,0.07938
2017-12-26,0.08001
2017-12-27,0.08155
2017-12-28,0.08097
2017-12-29,0.08092
2017-12-30,0.08092
2017-12-31,0.08092
2018-01-01,0.08061
2018-01-02,0.08039
2018-01-03,0.08095
2018-01-04,0.08138
2018-01-05,0.08138
2018-01-06,0.08138
2018-01-07,0.08119
2018-01-08,0.08077
2018-01-09,0.08116
2018-01-10,0.08045
2018-01-11,0.08077
2018-01-12,0.08078
2018-01-14,0.08091
2018-01-15,0.08132
2018-01-16,0.0816
2018-01-17,0.08114
2018-01-18,0.08248
2018-01-19,0.08211
2018-01-21,0.083
2018-01-22,0.08304
2018-01-23,0.08317
2018-01-24,0.08428
2018-01-25,0.08389
2018-01-26,0.08437
2018-01-27,0.08437
2018-01-28,0.0844
2018-01-29,0.08381
2018-01-30,0.08361
2018-01-31,0.08441
2018-02-01,0.08438
2018-02-02,0.08289
2018-02-04,0.08297
2018-02-05,0.0825
2018-02-06,0.08385
2018-02-07,0.0829
2018-02-08,0.08231
2018-02-09,0.08313
2018-02-11,0.08325
2018-02-12,0.08384
2018-02-13,0.08365
2018-02-14,0.08547
2018-02-15,0.08618
2018-02-16,0.08599
2018-02-17,0.08599
2018-02-18,0.08602
2018-02-19,0.08578
2018-02-20,0.08528
2018-02-21,0.08567
2018-02-22,0.08583
2018-02-23,0.08667
2018-02-24,0.08666
2018-02-25,0.08643
2018-02-26,0.08659
2018-02-27,0.08538
2018-02-28,0.08478
2018-03-01,0.08434
2018-03-02,0.08411
2018-03-03,0.08411
2018-03-04,0.08394
2018-03-05,0.08458
2018-03-06,0.08479
2018-03-07,0.08452
2018-03-08,0.08406
2018-03-09,0.08469
2018-03-10,0.08469
2018-03-11,0.0846
2018-03-12,0.0846
2018-03-13,0.08484
2018-03-14,0.08497
2018-03-15,0.08407
2018-03-16,0.08355
2018-03-17,0.08355
2018-03-18,0.08354
2018-03-19,0.0832
2018-03-20,0.08356
2018-03-21,0.08455
2018-03-22,0.08428
2018-03-23,0.08521
2018-03-25,0.0855
2018-03-26,0.08592
2018-03-27,0.08585
2018-03-28,0.08503
2018-03-29,0.08452
2018-03-30,0.08453
2018-04-01,0.08454
2018-04-02,0.08442
2018-04-03,0.0846
2018-04-04,0.08426
2018-04-05,0.08342
2018-04-06,0.0832
2018-04-08,0.08309
2018-04-09,0.08275
2018-04-10,0.08306
2018-04-11,0.08369
2018-04-12,0.08295
2018-04-13,0.08291
2018-04-14,0.08291
2018-04-15,0.08281
2018-04-16,0.08302
2018-04-17,0.08348
2018-04-18,0.08389
2018-04-19,0.08357
2018-04-20,0.08298
2018-04-22,0.08269
2018-04-23,0.08109
2018-04-24,0.08116
2018-04-25,0.08038
2018-04-26,0.08072
2018-04-27,0.08116
2018-04-29,0.08104
2018-04-30,0.08035
2018-05-01,0.07895
2018-05-02,0.07876
2018-05-03,0.07941
2018-05-04,0.0801
2018-05-05,0.0801
2018-05-06,0.08002
2018-05-07,0.07978
2018-05-08,0.07949
2018-05-09,0.07972
2018-05-10,0.08125
